"player_id_year","player_id","year","preferred_foot","avg_overall_rating","avg_potential","avg_crossing","avg_attacking_work_rate","avg_defensive_work_rate"
"1071_2011",1071,2011,"left",73.5,75.5,45.5,3,2
"1071_2012",1071,2012,"left",72.5,72.5,54.5,2,2
"1071_2013",1071,2013,"left",71.4,71.4,58,2,3
"1071_2014",1071,2014,"left",71.75,71.75,58,2,3
"1072_2007",1072,2007,"right",58,65,64,2,3
"1072_2009",1072,2009,"right",61,66,41,2,3
"1072_2010",1072,2010,"right",63,66,65,2,3
"1072_2011",1072,2011,"right",65.5,73,64,2,3
"1072_2012",1072,2012,"left",65,70,62,2,3
"1072_2012",1072,2012,"right",67,74,64,2,3
"1072_2013",1072,2013,"left",63.6666666666667,70,62.6666666666667,2,3
"1072_2014",1072,2014,"left",63.3333333333333,68,64,2,3
"1073_2007",1073,2007,"right",70,74,28.5,2,2
"1073_2008",1073,2008,"right",72,74,22,2,2
"1073_2009",1073,2009,"right",69.5,74,22,2,2
"1073_2010",1073,2010,"right",70,73.5,16,2,2
"1073_2011",1073,2011,"right",70.5,72.5,10,2,2
"1073_2012",1073,2012,"right",69.5,71,8,2,2
"1073_2013",1073,2013,"right",68.75,69.5,15.5,2,2
"1073_2014",1073,2014,"right",67.5,67.75,25,2,2
"1074_2007",1074,2007,"left",56,58,43,NA,NA
"1074_2008",1074,2008,"left",56,58,43,NA,NA
"1074_2009",1074,2009,"left",67,68,55,NA,NA
"1075_2007",1075,2007,"right",61,73,49,NA,NA
"1075_2008",1075,2008,"right",61,73,49,NA,NA
"1075_2009",1075,2009,"right",62,73,49,NA,NA
"1075_2010",1075,2010,"right",62,73,49,NA,NA
"1076_2007",1076,2007,"right",75,81,70,2,1
"1076_2008",1076,2008,"right",72,79,72,2,1
"1076_2009",1076,2009,"right",70.5,79,69,2,1
"1076_2010",1076,2010,"right",70,78,67,2,1
"1076_2011",1076,2011,"right",72,72,70,2,1
"1076_2012",1076,2012,"right",72.5,72.5,68.5,2,1.5
"1076_2013",1076,2013,"right",67.8571428571429,67.8571428571429,64.4285714285714,2,2
"1076_2014",1076,2014,"right",68.75,68.75,67.25,2,2
"1077_2007",1077,2007,"right",69.5,80,61,2,2
"1077_2008",1077,2008,"right",66,74,62,2,2
"1077_2009",1077,2009,"right",67,74,63,2,2
"1077_2010",1077,2010,"right",72,74,73,2,2
"1077_2011",1077,2011,"right",70.5,71.5,69.5,2,2
"1077_2012",1077,2012,"right",68,68,64.5,2,2
"1077_2013",1077,2013,"right",67,67,63,2.75,2
"1077_2014",1077,2014,"right",67,67,62,3,2
"1078_2007",1078,2007,"right",50,55,42,3,1
"1078_2008",1078,2008,"right",50,55,42,3,1
"1078_2009",1078,2009,"left",56,63,53,3,1
"1078_2010",1078,2010,"right",56,63,53,3,1
"1078_2011",1078,2011,"right",56.5,61,52.5,3,1
"1078_2012",1078,2012,"right",60.5,64.5,51,3,1
"1078_2013",1078,2013,"right",62.4,68,51,3,1.6
"1078_2014",1078,2014,"right",63,66.75,51,3,2
"1079_2007",1079,2007,"right",75,77.5,71.5,2,2
"1079_2008",1079,2008,"right",70,79,68,2,2
"1079_2009",1079,2009,"right",73.5,78,74,2,2
"1079_2010",1079,2010,"right",72,75,73,2,2
"1079_2011",1079,2011,"right",72,74.5,72,2,2
"1079_2012",1079,2012,"right",74,74,72,2,2
"1079_2013",1079,2013,"right",74,74,72,2,2
"1079_2014",1079,2014,"right",74,74,69,2,2
"107_2007",107,2007,"right",74,74,68,2,3
"107_2008",107,2008,"right",74,74,68,2,3
"107_2009",107,2009,"right",70,76.5,61,2,3
"107_2010",107,2010,"right",73,77,58.5,2,3
"107_2011",107,2011,"right",74.5,76,59,2,3
"107_2012",107,2012,"right",74.5,74.5,59,2,3
"107_2013",107,2013,"right",75.1428571428571,75.1428571428571,57.2857142857143,2,3
"107_2014",107,2014,"right",76.5,76.5,58.5,2,3
"1080_2007",1080,2007,"left",60,67,41,2,2
"1080_2008",1080,2008,"left",60,67,41,2,2
"1080_2009",1080,2009,"left",60,67,41,2,2
"1080_2011",1080,2011,"left",60,67,41,2,2
"1080_2012",1080,2012,"left",60,67,41,2,2
"1080_2013",1080,2013,"left",64.25,72,48,2,2
"1081_2007",1081,2007,"right",67,72,34,2,2
"1081_2008",1081,2008,"right",62,72,34,2,2
"1081_2009",1081,2009,"right",66,72,59,2,2
"1081_2010",1081,2010,"right",67.5,74,60,2,2
"1081_2011",1081,2011,"right",67.5,73.5,58,2,2
"1081_2012",1081,2012,"right",68,70,58,2,2
"1081_2013",1081,2013,"right",67,67.6666666666667,46.6666666666667,2,2
"1081_2014",1081,2014,"right",66,66,41,2,2
"1082_2007",1082,2007,"right",64,75,51.5,2,1
"1082_2008",1082,2008,"right",66,76,54,2,1
"1082_2009",1082,2009,"right",67,75,62.5,2,1
"1082_2010",1082,2010,"right",69.5,74,66,2,1
"1082_2011",1082,2011,"right",68,72,65,2,1
"1082_2012",1082,2012,"right",66.5,68.5,65,2,2
"1082_2013",1082,2013,"right",65,67,64,2,2
"1083_2007",1083,2007,"right",59,67,19.5,2,2
"1083_2008",1083,2008,"right",58,67,23,2,2
"1083_2009",1083,2009,"right",59,67,23,2,2
"1083_2010",1083,2010,"right",69.5,78,17,2,2
"1083_2011",1083,2011,"right",75.5,83,11,2,2
"1083_2012",1083,2012,"right",77.5,83,11,2,2
"1083_2013",1083,2013,"right",75.8,81,16.6,2,2
"1083_2014",1083,2014,"right",75.3333333333333,77.3333333333333,27,2,2
"1084_2007",1084,2007,"right",60,76,54,3,2
"1084_2013",1084,2013,"right",60,76,54,3,2
"1084_2014",1084,2014,"right",65.25,82.25,57,3,2
"1085_2007",1085,2007,"right",66.5,77.5,53,2,2
"1085_2008",1085,2008,"left",65,74,53,2,2
"1085_2009",1085,2009,"left",70,77.5,62,2,2
"1085_2010",1085,2010,"left",73,79,64,2,2
"1085_2011",1085,2011,"left",73,77.5,64,2,2
"1085_2012",1085,2012,"left",71,75,65,2,2
"1085_2013",1085,2013,"left",69.75,72.75,63.5,2,2
"1085_2014",1085,2014,"left",68,68,58,2,2
"1086_2007",1086,2007,"right",74,77,61,2,2
"1086_2008",1086,2008,"right",74,76,62,2,2
"1086_2009",1086,2009,"right",74,76,62,2,2
"1086_2010",1086,2010,"right",73,76,62,2,2
"1086_2011",1086,2011,"right",73,73,62,2,2
"1086_2012",1086,2012,"right",71,71,62,2,2
"1086_2013",1086,2013,"right",68,68,62,2,2
"1087_2007",1087,2007,"right",60,65,52,2,3
"1087_2014",1087,2014,"right",60,64.5,52,2,3
"1088_2007",1088,2007,"right",63,76,38,2,2
"1088_2010",1088,2010,"right",63,76,38,2,2
"1088_2011",1088,2011,"right",63.5,73.5,38,2,2
"1088_2012",1088,2012,"right",67.5,74,38,2,2
"1088_2013",1088,2013,"right",67.3333333333333,71.3333333333333,38,2,1
"1088_2014",1088,2014,"right",65.5,69,38,2,1
"1089_2007",1089,2007,"right",65,72,48,2,1
"1089_2008",1089,2008,"right",65,72,48,2,1
"1089_2009",1089,2009,"right",65.5,73,48,2,1
"1089_2010",1089,2010,"right",69,78.5,48,2,1
"1089_2011",1089,2011,"right",75,81,48,2,1
"1089_2012",1089,2012,"right",74,79.5,59.5,2,1
"1089_2013",1089,2013,"right",72,75.6666666666667,65.6666666666667,1,1
"108_2007",108,2007,"right",74,78.5,74.5,3,1
"108_2008",108,2008,"right",72,77,76,3,1
"108_2009",108,2009,"right",76,79,82,3,1
"108_2010",108,2010,"right",79,81,84,3,1
"108_2011",108,2011,"right",79,79,84,3,1
"108_2012",108,2012,"right",78.5,78.5,84,3,1.5
"108_2013",108,2013,"right",77.6,77.6,84,3,2
"108_2014",108,2014,"right",79.1666666666667,79.1666666666667,86.6666666666667,3,2
"1090_2007",1090,2007,"right",69,74,19,2,2
"1090_2008",1090,2008,"right",73,75,21,2,2
"1090_2009",1090,2009,"right",72,75,21,2,2
"1090_2010",1090,2010,"right",72.5,75,20,2,2
"1090_2011",1090,2011,"right",71.5,73.5,13.5,2,2
"1090_2012",1090,2012,"right",71,71,9.5,2,2
"1090_2013",1090,2013,"right",70,70,11,2,2
"1091_2007",1091,2007,"left",64,78,12,2,2
"1091_2008",1091,2008,"left",64,78,12,2,2
"1091_2010",1091,2010,"left",64,78,12,2,2
"1091_2011",1091,2011,"left",65,75.5,12,2,2
"1091_2012",1091,2012,"left",65,73,12,2,2
"1091_2013",1091,2013,"left",65.6666666666667,73,13.4444444444444,2,2
"1091_2014",1091,2014,"left",67,74,25,2,2
"1092_2007",1092,2007,"right",67,71.5,67,3,2
"1092_2008",1092,2008,"right",70,73,73,3,2
"1092_2009",1092,2009,"right",69,72.5,73,3,2
"1092_2010",1092,2010,"right",71,73,74,3,2
"1092_2011",1092,2011,"right",69,71,66,3,2
"1092_2012",1092,2012,"right",69,69,66,3,2
"1092_2013",1092,2013,"right",69.1666666666667,69.1666666666667,66.6666666666667,3,2
"1092_2014",1092,2014,"right",67,67,68,3,2
"1093_2007",1093,2007,"left",60,68,34,2,3
"1093_2008",1093,2008,"left",64,67,44,2,3
"1093_2011",1093,2011,"left",64,67,44,2,3
"1093_2012",1093,2012,"left",65,67.5,45,2,3
"1093_2013",1093,2013,"left",67,68,46,2,3
"1093_2014",1093,2014,"left",67,68,46,2,3
"1093_2014",1093,2014,"right",67,67.5,46,2,3
"1094_2007",1094,2007,"left",61,64,67,2,2
"1094_2011",1094,2011,"left",61,64,67,2,2
"1094_2012",1094,2012,"left",62.5,62.5,67,2,2
"1094_2013",1094,2013,"left",59,59,67,2.5,2
"1094_2014",1094,2014,"left",62.4285714285714,62.4285714285714,65.4285714285714,3,2
"1095_2007",1095,2007,"right",68,77,62,2,2
"1095_2008",1095,2008,"right",72,77,67,2,2
"1095_2009",1095,2009,"right",74,78,67,2,2
"1095_2010",1095,2010,"right",74,79,67,2,2
"1095_2011",1095,2011,"right",68,68,67,2,2
"1095_2013",1095,2013,"right",67.1666666666667,67.1666666666667,66.3333333333333,2,2
"1095_2014",1095,2014,"right",64.5,64.5,62,2,2
"1096_2007",1096,2007,"right",58,74,49,2,3
"1096_2014",1096,2014,"right",58,74,49,2,3
"1097_2007",1097,2007,"right",48,53,51,2,2
"1097_2008",1097,2008,"right",48,53,51,2,2
"1097_2009",1097,2009,"left",61,60,25,2,2
"1097_2009",1097,2009,"right",53,60,51,2,2
"1097_2010",1097,2010,"left",61,60,25,2,2
"1097_2011",1097,2011,"left",60,60,25,2,2
"1097_2014",1097,2014,"left",60.8,60.8,25,2,2
"1098_2007",1098,2007,"left",47,53,48,2,3
"1098_2008",1098,2008,"left",56,56,57,2,3
"1098_2009",1098,2009,"left",56,59,57,2,3
"1098_2010",1098,2010,"left",59,59,60,2,3
"1099_2007",1099,2007,"right",61,66,49,3,2
"1099_2008",1099,2008,"right",60,66,49,3,2
"1099_2010",1099,2010,"right",59,65,48,3,2
"1099_2011",1099,2011,"right",67,67,53,3,2
"1099_2012",1099,2012,"right",67,67,53,3,2
"1099_2013",1099,2013,"right",64.8571428571429,64.8571428571429,52,2,1.42857142857143
"109_2007",109,2007,"right",60,69,46,2,2
"109_2011",109,2011,"right",60,69,46,2,2
"109_2012",109,2012,"right",58,69,46,2,2
"109_2013",109,2013,"right",57.2,69,46,2,2
"109_2014",109,2014,"right",58.3333333333333,64.3333333333333,46,2,2
"10_2007",10,2007,"left",52,62,50,2,2
"10_2013",10,2013,"left",52,62,50,2,2
"10_2014",10,2014,"left",59.7142857142857,74.2857142857143,54.7142857142857,2,2
"1100_2007",1100,2007,"right",62,64,25,3,2
"1100_2008",1100,2008,"right",62,64,25,3,2
"1100_2009",1100,2009,"right",62,64,25,3,2
"1100_2010",1100,2010,"right",62,64,25,3,2
"1100_2011",1100,2011,"right",64,68,25,3,2
"1100_2012",1100,2012,"right",65,69,25,3,2
"1100_2013",1100,2013,"right",65.5555555555556,66.6666666666667,25,3,2
"1100_2014",1100,2014,"right",63.5,63.5,25,3,2
"1101_2007",1101,2007,"right",73.5,81,51,NA,NA
"1101_2008",1101,2008,"right",71.5,81,51,NA,NA
"1101_2009",1101,2009,"right",70,81,51,NA,NA
"1101_2010",1101,2010,"right",69,78,51,NA,NA
"1102_2007",1102,2007,"left",76,83.5,82,NA,NA
"1102_2008",1102,2008,"left",74,82,80,NA,NA
"1102_2009",1102,2009,"left",73,80.5,80,NA,NA
"1102_2010",1102,2010,"left",72,79,78,NA,NA
"1103_2007",1103,2007,"right",74,79,47,2,2
"1103_2008",1103,2008,"right",71.5,79,47,2,2
"1103_2009",1103,2009,"right",68.5,74,57,2,2
"1103_2010",1103,2010,"right",70,74,57,2,2
"1103_2011",1103,2011,"right",70,72,52.5,2,2
"1103_2012",1103,2012,"right",69,69,49.5,2,2
"1103_2013",1103,2013,"right",67.6666666666667,67.6666666666667,45,2,2
"1103_2014",1103,2014,"right",66.5,66.5,45,2,2
"1104_2007",1104,2007,"right",56,69,58,2,2
"1104_2010",1104,2010,"right",56,69,58,2,2
"1104_2011",1104,2011,"right",63,71,57.5,2,2
"1104_2012",1104,2012,"right",71,84,57.5,2,2
"1104_2013",1104,2013,"right",71.125,84.75,56.25,2,2.5
"1104_2014",1104,2014,"right",70,76,56,2,3
"1105_2007",1105,2007,"right",72.5,76.5,28,2,3
"1105_2008",1105,2008,"right",76,78,32,2,3
"1105_2009",1105,2009,"right",74,79,30,2,3
"1105_2010",1105,2010,"right",75,77,36,2,3
"1105_2011",1105,2011,"right",74.5,76.5,36,2,3
"1105_2012",1105,2012,"right",73,74.5,36,2,3
"1105_2013",1105,2013,"right",70.5,70.5,36,2,3
"1106_2007",1106,2007,"right",58,80,17,2,2
"1106_2012",1106,2012,"right",58,80,17,2,2
"1106_2013",1106,2013,"right",60,79.6,18.6,2,2
"1106_2014",1106,2014,"right",66.5,79.5,25,2,2
"1107_2007",1107,2007,"right",58,61,58,2,2
"1107_2014",1107,2014,"right",58,61,58,2,2
"1108_2007",1108,2007,"right",70,79,55,2,1
"1108_2008",1108,2008,"right",72,79,58,2,1
"1108_2009",1108,2009,"right",80,84,73,2,1
"1108_2010",1108,2010,"right",77.5,82,72,2,1
"1108_2011",1108,2011,"right",76,80,71,2,1
"1108_2012",1108,2012,"right",77,78,71,2,1
"1108_2013",1108,2013,"right",79.3333333333333,79.3333333333333,66,2,1
"1108_2014",1108,2014,"right",79.5,79.5,66,2,1
"1109_2007",1109,2007,"left",66.5,65,70,2,2
"1109_2012",1109,2012,"left",65,65,70,2,2
"1109_2013",1109,2013,"left",64,64,70,2,3
"1109_2014",1109,2014,"left",64,64,70,2,3
"110_2007",110,2007,"right",66,66,27,2,2
"110_2011",110,2011,"right",66,66,27,2,2
"110_2012",110,2012,"right",66,66,27,2,2
"1110_2007",1110,2007,"right",70,84,64,3,2
"1110_2008",1110,2008,"right",66,80,64,3,2
"1110_2009",1110,2009,"right",68,77,60,3,2
"1110_2010",1110,2010,"right",71.5,76,62.5,3,2
"1110_2011",1110,2011,"right",73,76,66.5,3,2
"1110_2012",1110,2012,"right",72,75,66,3,2
"1110_2013",1110,2013,"right",69.2857142857143,70.5714285714286,64.1428571428571,2.57142857142857,2
"1110_2014",1110,2014,"right",71.6666666666667,71.6666666666667,64,2,2
"1111_2007",1111,2007,"right",61.5,69,62.5,2,1
"1111_2008",1111,2008,"right",61,71,64,2,1
"1111_2009",1111,2009,"right",63,72,66,2,1
"1111_2010",1111,2010,"right",68,75,66,2,1
"1111_2011",1111,2011,"right",69,75.5,64,2,1
"1111_2012",1111,2012,"right",68,73,64,2,1
"1111_2013",1111,2013,"right",66,69.5,63,2,1
"1111_2014",1111,2014,"right",65,66.3333333333333,63,2,1
"1112_2007",1112,2007,"right",57,67,59,2,2
"1112_2009",1112,2009,"right",57,67,59,2,2
"1112_2010",1112,2010,"right",57,66,58,2,2
"1112_2011",1112,2011,"right",62.5,64.5,55,2,2
"1112_2012",1112,2012,"right",59,59,52,2,2
"1112_2013",1112,2013,"right",59,59,52,2,2
"1113_2007",1113,2007,"right",62,63,47,2,2
"1113_2009",1113,2009,"right",62,63,47,2,2
"1113_2010",1113,2010,"right",64,65,48,2,2
"1113_2011",1113,2011,"right",64,64,48,2,2
"1113_2012",1113,2012,"right",64,65,42,2,2
"1114_2007",1114,2007,"right",53,68,49,2,2
"1114_2012",1114,2012,"right",53,68,49,2,2
"1114_2013",1114,2013,"right",55.5,68,49,2,2
"1115_2007",1115,2007,"right",42,45,36,3,1
"1115_2008",1115,2008,"right",42,45,36,3,1
"1115_2009",1115,2009,"right",53,61,32,3,1
"1115_2010",1115,2010,"right",53,61,32,3,1
"1115_2011",1115,2011,"right",64,64,40,3,1
"1115_2012",1115,2012,"right",64,64,40,3,1
"1115_2013",1115,2013,"right",64,64,40,3,1
"1115_2014",1115,2014,"right",62.5,62.5,40,3,1
"1116_2007",1116,2007,"right",63,66,66,3,2
"1116_2008",1116,2008,"right",63,66,66,3,2
"1116_2012",1116,2012,"right",63,66,66,3,2
"1116_2013",1116,2013,"right",67.6666666666667,69.3333333333333,70.8333333333333,3,2
"1116_2014",1116,2014,"right",67,68.6666666666667,67.6666666666667,3,2
"1117_2007",1117,2007,"left",70,81,65,3,1
"1117_2008",1117,2008,"left",68,81,65,3,1
"1117_2009",1117,2009,"left",68,81,65,3,1
"1117_2010",1117,2010,"left",70.5,81.5,79.5,3,1
"1117_2011",1117,2011,"left",73.5,83,80,3,1
"1117_2012",1117,2012,"left",75,82,79.5,3,2
"1117_2013",1117,2013,"left",74.7857142857143,77.1428571428571,76.8571428571429,3,2
"1117_2014",1117,2014,"left",74.5714285714286,76.1428571428571,77.7142857142857,2,2
"1118_2007",1118,2007,"left",74,73,50,2,2
"1118_2008",1118,2008,"left",75,75,50,2,2
"1118_2009",1118,2009,"left",73,77,51.5,2,2
"1118_2010",1118,2010,"left",73,77,53,2,2
"1118_2011",1118,2011,"left",73,75,55,2,2
"1118_2012",1118,2012,"left",71.5,71.5,57,2,2
"1118_2013",1118,2013,"left",71.3333333333333,71.3333333333333,56.6666666666667,2,2
"1118_2014",1118,2014,"left",68,68,56,2,2
"1119_2007",1119,2007,"left",60,69,64,2,2
"1119_2014",1119,2014,"left",60,71.5,64,2,2
"111_2007",111,2007,"right",74,79,66.5,2,3
"111_2008",111,2008,"right",75,80,68,2,3
"111_2009",111,2009,"right",77,81,69,2,3
"111_2010",111,2010,"right",79,81,60.5,2,3
"111_2011",111,2011,"right",79.5,80,52,2,3
"111_2012",111,2012,"right",77.5,77.5,52,2,3
"111_2013",111,2013,"right",78.6666666666667,78.6666666666667,52,2,3
"111_2014",111,2014,"right",79.5,79.5,53,2,3
"1120_2007",1120,2007,"",NA,NA,NA,NA,NA
"1120_2007",1120,2007,"left",59.5,74,53,2,2
"1120_2008",1120,2008,"left",73,82,68,2,2
"1120_2009",1120,2009,"right",74.5,82,75.5,2,2
"1120_2010",1120,2010,"right",73,82,76,2,2
"1120_2011",1120,2011,"right",74,80,74.5,2,2
"1120_2012",1120,2012,"right",74,78,80,2,2
"1120_2013",1120,2013,"right",77,79.4285714285714,85.4285714285714,2,2
"1120_2014",1120,2014,"right",77,80.5714285714286,81.5714285714286,2,2
"1121_2007",1121,2007,"right",69.5,76,67.5,2,3
"1121_2008",1121,2008,"right",77,80,74,2,3
"1121_2009",1121,2009,"right",78.5,80.5,75,2,3
"1121_2010",1121,2010,"right",77.5,80.5,75.5,2,3
"1121_2011",1121,2011,"right",75.5,78,70.5,2,3
"1121_2012",1121,2012,"right",76.5,76.5,68,2,3
"1121_2013",1121,2013,"right",73.1428571428571,73.1428571428571,68,2,2.28571428571429
"1121_2014",1121,2014,"right",69.6666666666667,69.6666666666667,66,2,2
"1122_2007",1122,2007,"",NA,NA,NA,NA,NA
"1122_2007",1122,2007,"right",53.5,74,47,2,2
"1122_2008",1122,2008,"left",65,78,57,2,2
"1122_2009",1122,2009,"left",65,78,57,2,2
"1122_2010",1122,2010,"left",64.5,75.5,58.5,2,2
"1122_2011",1122,2011,"left",65.5,73,61,2,2
"1122_2012",1122,2012,"left",68.5,72,64.5,2,2
"1122_2013",1122,2013,"left",67.4,73,60.8,2,2
"1122_2014",1122,2014,"left",67,68.5,60,2,2
"1123_2007",1123,2007,"right",44,51,36,2,2
"1123_2008",1123,2008,"right",59,67,56,2,2
"1123_2009",1123,2009,"right",59,67,56,2,2
"1123_2010",1123,2010,"right",67,75,70,2,2
"1123_2011",1123,2011,"right",67,72,70,2,2
"1123_2012",1123,2012,"right",66,67,70,2,2
"1123_2013",1123,2013,"right",68.9,68.9,69.9,2.8,2
"1123_2014",1123,2014,"right",69.5714285714286,69.5714285714286,67.8571428571429,3,2
"1124_2007",1124,2007,"",NA,NA,NA,NA,NA
"1124_2007",1124,2007,"right",64.5,87.5,33.5,2,2
"1124_2008",1124,2008,"right",73,89,49,2,2
"1124_2009",1124,2009,"right",76.5,87.5,49,2,2
"1124_2010",1124,2010,"right",77,83,49,2,2
"1124_2011",1124,2011,"right",76,81,49,2,2
"1124_2012",1124,2012,"right",78,81,49,2,2
"1124_2013",1124,2013,"right",77.6666666666667,80.6666666666667,49,2,2
"1124_2014",1124,2014,"right",77,80,49,2,2
"1125_2007",1125,2007,"right",79,82,86,2,2
"1125_2008",1125,2008,"right",78.5,82,83.5,2,2
"1125_2009",1125,2009,"right",79,83,82,2,2
"1125_2010",1125,2010,"right",78,84,82,2,2
"1125_2011",1125,2011,"right",79,79.5,84,2,2
"1125_2012",1125,2012,"right",75,75,75,2,2
"1125_2014",1125,2014,"right",75,75,75,2,2
"1126_2007",1126,2007,"left",55,58,53,2,2
"1126_2010",1126,2010,"left",55,58,53,2,2
"1126_2011",1126,2011,"left",59,61.5,54,2,2
"1126_2012",1126,2012,"left",65,67,57,2,2
"1126_2013",1126,2013,"left",65.75,67,68,2,2
"1126_2014",1126,2014,"left",66,66.5,67,2,2
"1126_2014",1126,2014,"right",66,66.5,66,3,2
"1127_2007",1127,2007,"right",60,67,33,2,2
"1127_2008",1127,2008,"right",60,67,33,2,2
"1127_2010",1127,2010,"right",60,67,33,2,2
"1127_2011",1127,2011,"right",66.5,70.5,33,2,2
"1127_2012",1127,2012,"right",73,76,33,2,2
"1127_2013",1127,2013,"right",73.8,76.2,34.2,2,2
"1127_2014",1127,2014,"right",72,73.2,36,2,2
"1128_2007",1128,2007,"right",60,70,22,2,2
"1128_2008",1128,2008,"right",60,70,22,2,2
"1128_2009",1128,2009,"right",61,70,22,2,2
"1128_2010",1128,2010,"right",63,70,13.5,2,2
"1128_2011",1128,2011,"right",63,72,10,2,2
"1128_2012",1128,2012,"right",63.5,67,10,2,2
"1128_2013",1128,2013,"right",63.75,67,21.25,2,2
"1128_2014",1128,2014,"right",64.5,69,25,2,2
"1129_2007",1129,2007,"",NA,NA,NA,NA,NA
"1129_2007",1129,2007,"right",69,70.5,50.5,3,1
"1129_2008",1129,2008,"right",66,70,50,3,1
"1129_2009",1129,2009,"right",67,72,54,3,1
"1129_2010",1129,2010,"right",64,72,54,3,1
"1129_2011",1129,2011,"right",64,72,54,3,1
"1129_2012",1129,2012,"right",64,66.5,54,3,1
"1129_2014",1129,2014,"right",64,64,54,3,1
"112_2007",112,2007,"right",66,67,48,NA,NA
"112_2011",112,2011,"right",66,67,48,NA,NA
"112_2012",112,2012,"right",66,67,48,NA,NA
"112_2013",112,2013,"right",66.5,68,48,NA,NA
"112_2014",112,2014,"right",66.5,69,48,NA,NA
"1130_2007",1130,2007,"right",65,84,35,2,2
"1130_2008",1130,2008,"right",73,84,67,2,2
"1130_2009",1130,2009,"right",75,84.5,69.5,2,2
"1130_2010",1130,2010,"right",77,85.5,69,2,2
"1130_2011",1130,2011,"right",77.5,84,70,2,2
"1130_2012",1130,2012,"right",79,83,68,2,2
"1130_2013",1130,2013,"right",80.875,83.5,68,2,2
"1130_2014",1130,2014,"right",84.3333333333333,86,68,2,2
"1131_2007",1131,2007,"right",60,68,55,2,2
"1131_2009",1131,2009,"right",60,68,55,2,2
"1131_2010",1131,2010,"right",69,76,68,2,2
"1131_2011",1131,2011,"right",73.5,78,69,2,2
"1131_2012",1131,2012,"right",75.5,80,69,3,3
"1131_2013",1131,2013,"right",74.5,78.8333333333333,68.1666666666667,3,3
"1131_2014",1131,2014,"right",74.6666666666667,77.6666666666667,68,3,3
"1132_2007",1132,2007,"right",55,67,50,2,2
"1132_2008",1132,2008,"right",55,67,50,2,2
"1132_2010",1132,2010,"right",55,67,50,2,2
"1132_2011",1132,2011,"right",66,67,50,2,2
"1132_2012",1132,2012,"right",65.5,68,51.5,2,2
"1132_2013",1132,2013,"right",66.5714285714286,68.2857142857143,53,2,2
"1132_2014",1132,2014,"right",67,68,53,2,2
"1133_2007",1133,2007,"right",66,74,67,2,3
"1133_2009",1133,2009,"right",66,74,67,2,3
"1133_2010",1133,2010,"right",66,74,64,2,3
"1133_2011",1133,2011,"right",70,71,59.5,2,3
"1133_2012",1133,2012,"right",68,68,55,2,2.5
"1133_2013",1133,2013,"right",65.5,65.5,55,2,2
"1134_2007",1134,2007,"left",54,71,9,2,2
"1134_2012",1134,2012,"left",54,67.5,9,2,2
"1134_2013",1134,2013,"left",57.3333333333333,64,25,2,2
"1134_2014",1134,2014,"left",65.3333333333333,66.6666666666667,25,2,2
"1135_2007",1135,2007,"left",55,62,59,NA,NA
"1135_2011",1135,2011,"left",55,62,59,NA,NA
"1135_2014",1135,2014,"left",55,62,59,NA,NA
"1136_2007",1136,2007,"right",63,75,34,2,2
"1136_2012",1136,2012,"right",63,75,34,2,2
